state,date,sex,age,ethnicity,population('000)
Kedah,1/1/2025,female,overall,bumi_malay,854.4
Kedah,1/1/2025,female,overall,bumi_other,2.3
Kedah,1/1/2025,female,overall,chinese,124.4
Kedah,1/1/2025,female,overall,indian,66.7
Kedah,1/1/2025,female,overall,other_citizen,12.3
Kedah,1/1/2025,female,overall,other_noncitizen,30.7
Kedah,1/1/2025,female,0-4,overall,80.2
Kedah,1/1/2025,female,0-4,bumi_malay,68.3
Kedah,1/1/2025,female,0-4,bumi_other,0.2
Kedah,1/1/2025,female,0-4,chinese,3.3
Kedah,1/1/2025,female,0-4,indian,2.7
Kedah,1/1/2025,female,0-4,other_citizen,0.7
Kedah,1/1/2025,female,0-4,other_noncitizen,5
Kedah,1/1/2025,female,5-9,overall,85.3
Kedah,1/1/2025,female,5-9,bumi_malay,68.1
Kedah,1/1/2025,female,5-9,bumi_other,0.3
Kedah,1/1/2025,female,5-9,chinese,9
Kedah,1/1/2025,female,5-9,indian,4
Kedah,1/1/2025,female,5-9,other_citizen,1.1
Kedah,1/1/2025,female,5-9,other_noncitizen,2.8
Kedah,1/1/2025,female,10-14,overall,88
Kedah,1/1/2025,female,10-14,bumi_malay,69.4
Kedah,1/1/2025,female,10-14,bumi_other,0.1
Kedah,1/1/2025,female,10-14,chinese,10.3
Kedah,1/1/2025,female,10-14,indian,5.2
Kedah,1/1/2025,female,10-14,other_citizen,1.3
Kedah,1/1/2025,female,10-14,other_noncitizen,1.7
Kedah,1/1/2025,female,15-19,overall,84.7
Kedah,1/1/2025,female,15-19,bumi_malay,63.6
Kedah,1/1/2025,female,15-19,bumi_other,0.1
Kedah,1/1/2025,female,15-19,chinese,12
Kedah,1/1/2025,female,15-19,indian,6.6
Kedah,1/1/2025,female,15-19,other_citizen,0.8
Kedah,1/1/2025,female,15-19,other_noncitizen,1.7
Kedah,1/1/2025,female,20-24,overall,91
Kedah,1/1/2025,female,20-24,bumi_malay,72.5
Kedah,1/1/2025,female,20-24,bumi_other,0.1
Kedah,1/1/2025,female,20-24,chinese,8.8
Kedah,1/1/2025,female,20-24,indian,5
Kedah,1/1/2025,female,20-24,other_citizen,0.8
Kedah,1/1/2025,female,20-24,other_noncitizen,3.8
Kedah,1/1/2025,female,25-29,overall,101.2
Kedah,1/1/2025,female,25-29,bumi_malay,81.4
Kedah,1/1/2025,female,25-29,bumi_other,0.2
Kedah,1/1/2025,female,25-29,chinese,9.1
Kedah,1/1/2025,female,25-29,indian,5.7
Kedah,1/1/2025,female,25-29,other_citizen,1
Kedah,1/1/2025,female,25-29,other_noncitizen,3.8
Kedah,1/1/2025,female,30-34,overall,89.7
Kedah,1/1/2025,female,30-34,bumi_malay,70.6
Kedah,1/1/2025,female,30-34,bumi_other,0.1
Kedah,1/1/2025,female,30-34,chinese,10.4
Kedah,1/1/2025,female,30-34,indian,5.3
Kedah,1/1/2025,female,30-34,other_citizen,0.8
Kedah,1/1/2025,female,30-34,other_noncitizen,2.6
Kedah,1/1/2025,female,35-39,overall,74.5
Kedah,1/1/2025,female,35-39,bumi_malay,56.4
Kedah,1/1/2025,female,35-39,bumi_other,0.2
Kedah,1/1/2025,female,35-39,chinese,9.6
Kedah,1/1/2025,female,35-39,indian,5.1
Kedah,1/1/2025,female,35-39,other_citizen,1.1
Kedah,1/1/2025,female,35-39,other_noncitizen,2.1
Kedah,1/1/2025,female,40-44,overall,65.1
Kedah,1/1/2025,female,40-44,bumi_malay,52.2
Kedah,1/1/2025,female,40-44,bumi_other,0.1
Kedah,1/1/2025,female,40-44,chinese,5.6
Kedah,1/1/2025,female,40-44,indian,4.4
Kedah,1/1/2025,female,40-44,other_citizen,0.8
Kedah,1/1/2025,female,40-44,other_noncitizen,1.9
Kedah,1/1/2025,female,45-49,overall,56.7
Kedah,1/1/2025,female,45-49,bumi_malay,43.5
Kedah,1/1/2025,female,45-49,bumi_other,0.1
Kedah,1/1/2025,female,45-49,chinese,7.6
Kedah,1/1/2025,female,45-49,indian,3.9
Kedah,1/1/2025,female,45-49,other_citizen,0.7
Kedah,1/1/2025,female,45-49,other_noncitizen,0.8
Kedah,1/1/2025,female,50-54,overall,56.7
Kedah,1/1/2025,female,50-54,bumi_malay,44
Kedah,1/1/2025,female,50-54,bumi_other,0.1
Kedah,1/1/2025,female,50-54,chinese,7.7
Kedah,1/1/2025,female,50-54,indian,3.6
Kedah,1/1/2025,female,50-54,other_citizen,0.7
Kedah,1/1/2025,female,50-54,other_noncitizen,0.5
Kedah,1/1/2025,female,55-59,overall,55
Kedah,1/1/2025,female,55-59,bumi_malay,41.9
Kedah,1/1/2025,female,55-59,bumi_other,0.2
Kedah,1/1/2025,female,55-59,chinese,8.2
Kedah,1/1/2025,female,55-59,indian,3.7
Kedah,1/1/2025,female,55-59,other_citizen,0.6
Kedah,1/1/2025,female,55-59,other_noncitizen,0.3
Kedah,1/1/2025,female,60-64,overall,49.8
Kedah,1/1/2025,female,60-64,bumi_malay,37.4
Kedah,1/1/2025,female,60-64,bumi_other,0.2
Kedah,1/1/2025,female,60-64,chinese,7.9
Kedah,1/1/2025,female,60-64,indian,3.6
Kedah,1/1/2025,female,60-64,other_citizen,0.5
Kedah,1/1/2025,female,60-64,other_noncitizen,0.2
Kedah,1/1/2025,female,65-69,overall,44.5
Kedah,1/1/2025,female,65-69,bumi_malay,31.9
Kedah,1/1/2025,female,65-69,bumi_other,0.1
Kedah,1/1/2025,female,65-69,chinese,7.5
Kedah,1/1/2025,female,65-69,indian,3.1
Kedah,1/1/2025,female,65-69,other_citizen,0.5
Kedah,1/1/2025,female,65-69,other_noncitizen,1.5
Kedah,1/1/2025,female,70-74,overall,30.3
Kedah,1/1/2025,female,70-74,bumi_malay,23.7
Kedah,1/1/2025,female,70-74,bumi_other,0.1
Kedah,1/1/2025,female,70-74,chinese,3.3
Kedah,1/1/2025,female,70-74,indian,2.2
Kedah,1/1/2025,female,70-74,other_citizen,0.4
Kedah,1/1/2025,female,70-74,other_noncitizen,0.6
Kedah,1/1/2025,female,75-79,overall,19.4
Kedah,1/1/2025,female,75-79,bumi_malay,15.2
Kedah,1/1/2025,female,75-79,bumi_other,0.1
Kedah,1/1/2025,female,75-79,chinese,2.3
Kedah,1/1/2025,female,75-79,indian,1.3
Kedah,1/1/2025,female,75-79,other_citizen,0.3
Kedah,1/1/2025,female,75-79,other_noncitizen,0.3
Kedah,1/1/2025,female,80-84,overall,10.5
Kedah,1/1/2025,female,80-84,bumi_malay,8.3
Kedah,1/1/2025,female,80-84,bumi_other,0
Kedah,1/1/2025,female,80-84,chinese,1.2
Kedah,1/1/2025,female,80-84,indian,0.6
Kedah,1/1/2025,female,80-84,other_citizen,0.1
Kedah,1/1/2025,female,80-84,other_noncitizen,0.3
Kedah,1/1/2025,female,85+,overall,8.2
Kedah,1/1/2025,female,85+,bumi_malay,6.1
Kedah,1/1/2025,female,85+,bumi_other,0.1
Kedah,1/1/2025,female,85+,chinese,0.5
Kedah,1/1/2025,female,85+,indian,0.6
Kedah,1/1/2025,female,85+,other_citizen,0
Kedah,1/1/2025,female,85+,other_noncitizen,0.9
Kedah,1/1/2025,male,overall,overall,1137.1
Kedah,1/1/2025,male,overall,bumi_malay,856.9
Kedah,1/1/2025,male,overall,bumi_other,2.5
Kedah,1/1/2025,male,overall,chinese,122.2
Kedah,1/1/2025,male,overall,indian,61.7
Kedah,1/1/2025,male,overall,other_citizen,13.6
Kedah,1/1/2025,male,overall,other_noncitizen,80.2
Kedah,1/1/2025,male,0-4,overall,87.1
Kedah,1/1/2025,male,0-4,bumi_malay,72.4
Kedah,1/1/2025,male,0-4,bumi_other,0.2
Kedah,1/1/2025,male,0-4,chinese,3.5
Kedah,1/1/2025,male,0-4,indian,2.8
Kedah,1/1/2025,male,0-4,other_citizen,0.8
Kedah,1/1/2025,male,0-4,other_noncitizen,7.4
Kedah,1/1/2025,male,5-9,overall,92.6
Kedah,1/1/2025,male,5-9,bumi_malay,75.1
Kedah,1/1/2025,male,5-9,bumi_other,0.1
Kedah,1/1/2025,male,5-9,chinese,7.7
Kedah,1/1/2025,male,5-9,indian,3.8
Kedah,1/1/2025,male,5-9,other_citizen,1.2
Kedah,1/1/2025,male,5-9,other_noncitizen,4.8
Kedah,1/1/2025,male,10-14,overall,93.9
Kedah,1/1/2025,male,10-14,bumi_malay,73.7
Kedah,1/1/2025,male,10-14,bumi_other,0.3
Kedah,1/1/2025,male,10-14,chinese,10.5
Kedah,1/1/2025,male,10-14,indian,4.8
Kedah,1/1/2025,male,10-14,other_citizen,1.4
Kedah,1/1/2025,male,10-14,other_noncitizen,3.2
Kedah,1/1/2025,male,15-19,overall,91
Kedah,1/1/2025,male,15-19,bumi_malay,67.1
Kedah,1/1/2025,male,15-19,bumi_other,0.1
Kedah,1/1/2025,male,15-19,chinese,12.1
Kedah,1/1/2025,male,15-19,indian,6.3
Kedah,1/1/2025,male,15-19,other_citizen,0.9
Kedah,1/1/2025,male,15-19,other_noncitizen,4.5
Kedah,1/1/2025,male,20-24,overall,107.3
Kedah,1/1/2025,male,20-24,bumi_malay,78.4
Kedah,1/1/2025,male,20-24,bumi_other,0.1
Kedah,1/1/2025,male,20-24,chinese,9
Kedah,1/1/2025,male,20-24,indian,5.2
Kedah,1/1/2025,male,20-24,other_citizen,1.2
Kedah,1/1/2025,male,20-24,other_noncitizen,13.4
Kedah,1/1/2025,male,25-29,overall,123.7
Kedah,1/1/2025,male,25-29,bumi_malay,86.4
Kedah,1/1/2025,male,25-29,bumi_other,0.1
Kedah,1/1/2025,male,25-29,chinese,11.5
Kedah,1/1/2025,male,25-29,indian,6.6
Kedah,1/1/2025,male,25-29,other_citizen,1.5
Kedah,1/1/2025,male,25-29,other_noncitizen,17.6
Kedah,1/1/2025,male,30-34,overall,100.3
Kedah,1/1/2025,male,30-34,bumi_malay,73.3
Kedah,1/1/2025,male,30-34,bumi_other,0.2
Kedah,1/1/2025,male,30-34,chinese,10.4
Kedah,1/1/2025,male,30-34,indian,5.5
Kedah,1/1/2025,male,30-34,other_citizen,0.9
Kedah,1/1/2025,male,30-34,other_noncitizen,10
Kedah,1/1/2025,male,35-39,overall,77.1
Kedah,1/1/2025,male,35-39,bumi_malay,55.8
Kedah,1/1/2025,male,35-39,bumi_other,0.4
Kedah,1/1/2025,male,35-39,chinese,8
Kedah,1/1/2025,male,35-39,indian,4.9
Kedah,1/1/2025,male,35-39,other_citizen,1
Kedah,1/1/2025,male,35-39,other_noncitizen,7
Kedah,1/1/2025,male,40-44,overall,63.8
Kedah,1/1/2025,male,40-44,bumi_malay,47.1
Kedah,1/1/2025,male,40-44,bumi_other,0.2
Kedah,1/1/2025,male,40-44,chinese,7.8
Kedah,1/1/2025,male,40-44,indian,4.1
Kedah,1/1/2025,male,40-44,other_citizen,0.9
Kedah,1/1/2025,male,40-44,other_noncitizen,3.7
Kedah,1/1/2025,male,45-49,overall,57
Kedah,1/1/2025,male,45-49,bumi_malay,43.2
Kedah,1/1/2025,male,45-49,bumi_other,0.1
Kedah,1/1/2025,male,45-49,chinese,7.2
Kedah,1/1/2025,male,45-49,indian,3.8
Kedah,1/1/2025,male,45-49,other_citizen,0.6
Kedah,1/1/2025,male,45-49,other_noncitizen,2.1
Kedah,1/1/2025,male,50-54,overall,52.6
Kedah,1/1/2025,male,50-54,bumi_malay,40.5
Kedah,1/1/2025,male,50-54,bumi_other,0.1
Kedah,1/1/2025,male,50-54,chinese,7.1
Kedah,1/1/2025,male,50-54,indian,2.9
Kedah,1/1/2025,male,50-54,other_citizen,0.6
Kedah,1/1/2025,male,50-54,other_noncitizen,1.4
Kedah,1/1/2025,male,55-59,overall,48.9
Kedah,1/1/2025,male,55-59,bumi_malay,37.4
Kedah,1/1/2025,male,55-59,bumi_other,0.2
Kedah,1/1/2025,male,55-59,chinese,7
Kedah,1/1/2025,male,55-59,indian,2.8
Kedah,1/1/2025,male,55-59,other_citizen,0.7
Kedah,1/1/2025,male,55-59,other_noncitizen,0.8
Kedah,1/1/2025,male,60-64,overall,45.5
Kedah,1/1/2025,male,60-64,bumi_malay,34.2
Kedah,1/1/2025,male,60-64,bumi_other,0.2
Kedah,1/1/2025,male,60-64,chinese,7.4
Kedah,1/1/2025,male,60-64,indian,2.6
Kedah,1/1/2025,male,60-64,other_citizen,0.6
Kedah,1/1/2025,male,60-64,other_noncitizen,0.5
Kedah,1/1/2025,male,65-69,overall,37.6
Kedah,1/1/2025,male,65-69,bumi_malay,27.2
Kedah,1/1/2025,male,65-69,bumi_other,0.1
Kedah,1/1/2025,male,65-69,chinese,6.6
Kedah,1/1/2025,male,65-69,indian,2.1
Kedah,1/1/2025,male,65-69,other_citizen,0.4
Kedah,1/1/2025,male,65-69,other_noncitizen,1.1
Kedah,1/1/2025,male,70-74,overall,26.6
Kedah,1/1/2025,male,70-74,bumi_malay,20.7
Kedah,1/1/2025,male,70-74,bumi_other,0.1
Kedah,1/1/2025,male,70-74,chinese,2.7
Kedah,1/1/2025,male,70-74,indian,1.6
Kedah,1/1/2025,male,70-74,other_citizen,0.4
Kedah,1/1/2025,male,70-74,other_noncitizen,1.1
Kedah,1/1/2025,male,75-79,overall,17.1
Kedah,1/1/2025,male,75-79,bumi_malay,13
Kedah,1/1/2025,male,75-79,bumi_other,0.1
Kedah,1/1/2025,male,75-79,chinese,2.2
Kedah,1/1/2025,male,75-79,indian,0.9
Kedah,1/1/2025,male,75-79,other_citizen,0.2
Kedah,1/1/2025,male,75-79,other_noncitizen,0.7
Kedah,1/1/2025,male,80-84,overall,7.8
Kedah,1/1/2025,male,80-84,bumi_malay,5.7
Kedah,1/1/2025,male,80-84,bumi_other,0
Kedah,1/1/2025,male,80-84,chinese,1
Kedah,1/1/2025,male,80-84,indian,0.4
Kedah,1/1/2025,male,80-84,other_citizen,0.1
Kedah,1/1/2025,male,80-84,other_noncitizen,0.5
Kedah,1/1/2025,male,85+,overall,7.4
Kedah,1/1/2025,male,85+,bumi_malay,5.7
Kedah,1/1/2025,male,85+,bumi_other,0.1
Kedah,1/1/2025,male,85+,chinese,0.6
Kedah,1/1/2025,male,85+,indian,0.5
Kedah,1/1/2025,male,85+,other_citizen,0
Kedah,1/1/2025,male,85+,other_noncitizen,0.5
Kelantan,1/1/2025,both,overall,overall,1907.7
Kelantan,1/1/2025,both,overall,bumi_malay,1777.6
Kelantan,1/1/2025,both,overall,bumi_other,23.1
Kelantan,1/1/2025,both,overall,chinese,44.1
Kelantan,1/1/2025,both,overall,indian,4.8
Kelantan,1/1/2025,both,overall,other_citizen,11
Kelantan,1/1/2025,both,overall,other_noncitizen,47.1
Kelantan,1/1/2025,both,0-4,overall,167.7
Kelantan,1/1/2025,both,0-4,bumi_malay,162
Kelantan,1/1/2025,both,0-4,bumi_other,2.1
Kelantan,1/1/2025,both,0-4,chinese,1.7
Kelantan,1/1/2025,both,0-4,indian,0.1
Kelantan,1/1/2025,both,0-4,other_citizen,0.7
Kelantan,1/1/2025,both,0-4,other_noncitizen,1.1
Kelantan,1/1/2025,both,5-9,overall,173.8
Kelantan,1/1/2025,both,5-9,bumi_malay,165.1
Kelantan,1/1/2025,both,5-9,bumi_other,3.9
Kelantan,1/1/2025,both,5-9,chinese,2.6
Kelantan,1/1/2025,both,5-9,indian,0.3
Kelantan,1/1/2025,both,5-9,other_citizen,0.8
Kelantan,1/1/2025,both,5-9,other_noncitizen,1.2
Kelantan,1/1/2025,both,10-14,overall,185.2
Kelantan,1/1/2025,both,10-14,bumi_malay,177.2
Kelantan,1/1/2025,both,10-14,bumi_other,2.6
Kelantan,1/1/2025,both,10-14,chinese,3.1
Kelantan,1/1/2025,both,10-14,indian,0.4
Kelantan,1/1/2025,both,10-14,other_citizen,0.9
Kelantan,1/1/2025,both,10-14,other_noncitizen,1
Kelantan,1/1/2025,both,15-19,overall,177.5
Kelantan,1/1/2025,both,15-19,bumi_malay,169.4
Kelantan,1/1/2025,both,15-19,bumi_other,2.7
Kelantan,1/1/2025,both,15-19,chinese,2.9
Kelantan,1/1/2025,both,15-19,indian,0.4
Kelantan,1/1/2025,both,15-19,other_citizen,0.8
Kelantan,1/1/2025,both,15-19,other_noncitizen,1.4
Kelantan,1/1/2025,both,20-24,overall,209.3
Kelantan,1/1/2025,both,20-24,bumi_malay,197.8
Kelantan,1/1/2025,both,20-24,bumi_other,2.4
Kelantan,1/1/2025,both,20-24,chinese,3.5
Kelantan,1/1/2025,both,20-24,indian,0.4
Kelantan,1/1/2025,both,20-24,other_citizen,0.7
Kelantan,1/1/2025,both,20-24,other_noncitizen,4.5
Kelantan,1/1/2025,both,25-29,overall,174.3
Kelantan,1/1/2025,both,25-29,bumi_malay,159.4
Kelantan,1/1/2025,both,25-29,bumi_other,2.3
Kelantan,1/1/2025,both,25-29,chinese,3.3
Kelantan,1/1/2025,both,25-29,indian,1.1
Kelantan,1/1/2025,both,25-29,other_citizen,0.7
Kelantan,1/1/2025,both,25-29,other_noncitizen,7.5
Kelantan,1/1/2025,both,30-34,overall,131.1
Kelantan,1/1/2025,both,30-34,bumi_malay,117.5
Kelantan,1/1/2025,both,30-34,bumi_other,1.7
Kelantan,1/1/2025,both,30-34,chinese,2.7
Kelantan,1/1/2025,both,30-34,indian,0.4
Kelantan,1/1/2025,both,30-34,other_citizen,0.7
Kelantan,1/1/2025,both,30-34,other_noncitizen,8.1
Kelantan,1/1/2025,both,35-39,overall,116.7
Kelantan,1/1/2025,both,35-39,bumi_malay,105.2
Kelantan,1/1/2025,both,35-39,bumi_other,1.3
Kelantan,1/1/2025,both,35-39,chinese,2.8
Kelantan,1/1/2025,both,35-39,indian,0.4
Kelantan,1/1/2025,both,35-39,other_citizen,0.7
Kelantan,1/1/2025,both,35-39,other_noncitizen,6.3
Kelantan,1/1/2025,both,40-44,overall,105.7
Kelantan,1/1/2025,both,40-44,bumi_malay,96
Kelantan,1/1/2025,both,40-44,bumi_other,1
Kelantan,1/1/2025,both,40-44,chinese,2.7
Kelantan,1/1/2025,both,40-44,indian,0.3
Kelantan,1/1/2025,both,40-44,other_citizen,0.7
Kelantan,1/1/2025,both,40-44,other_noncitizen,5
Kelantan,1/1/2025,both,45-49,overall,85.6
Kelantan,1/1/2025,both,45-49,bumi_malay,77.7
Kelantan,1/1/2025,both,45-49,bumi_other,0.8
Kelantan,1/1/2025,both,45-49,chinese,2.6
Kelantan,1/1/2025,both,45-49,indian,0.2
Kelantan,1/1/2025,both,45-49,other_citizen,0.7
Kelantan,1/1/2025,both,45-49,other_noncitizen,3.6
Kelantan,1/1/2025,both,50-54,overall,83.5
Kelantan,1/1/2025,both,50-54,bumi_malay,76.6
Kelantan,1/1/2025,both,50-54,bumi_other,0.7
Kelantan,1/1/2025,both,50-54,chinese,2.6
Kelantan,1/1/2025,both,50-54,indian,0.2
Kelantan,1/1/2025,both,50-54,other_citizen,0.7
Kelantan,1/1/2025,both,50-54,other_noncitizen,2.7
Kelantan,1/1/2025,both,55-59,overall,78.2
Kelantan,1/1/2025,both,55-59,bumi_malay,72.1
Kelantan,1/1/2025,both,55-59,bumi_other,0.5
Kelantan,1/1/2025,both,55-59,chinese,2.9
Kelantan,1/1/2025,both,55-59,indian,0.1
Kelantan,1/1/2025,both,55-59,other_citizen,0.6
Kelantan,1/1/2025,both,55-59,other_noncitizen,2
Kelantan,1/1/2025,both,60-64,overall,77.6
Kelantan,1/1/2025,both,60-64,bumi_malay,72
Kelantan,1/1/2025,both,60-64,bumi_other,0.4
Kelantan,1/1/2025,both,60-64,chinese,3.2
Kelantan,1/1/2025,both,60-64,indian,0.2
Kelantan,1/1/2025,both,60-64,other_citizen,0.7
Kelantan,1/1/2025,both,60-64,other_noncitizen,1.2
Kelantan,1/1/2025,both,65-69,overall,59.4
Kelantan,1/1/2025,both,65-69,bumi_malay,54.9
Kelantan,1/1/2025,both,65-69,bumi_other,0.3
Kelantan,1/1/2025,both,65-69,chinese,2.7
Kelantan,1/1/2025,both,65-69,indian,0.2
Kelantan,1/1/2025,both,65-69,other_citizen,0.5
Kelantan,1/1/2025,both,65-69,other_noncitizen,0.7
Kelantan,1/1/2025,both,70-74,overall,39.4
Kelantan,1/1/2025,both,70-74,bumi_malay,36.2
Kelantan,1/1/2025,both,70-74,bumi_other,0.2
Kelantan,1/1/2025,both,70-74,chinese,2.1
Kelantan,1/1/2025,both,70-74,indian,0.1
Kelantan,1/1/2025,both,70-74,other_citizen,0.4
Kelantan,1/1/2025,both,70-74,other_noncitizen,0.4
Kelantan,1/1/2025,both,75-79,overall,25.1
Kelantan,1/1/2025,both,75-79,bumi_malay,23
Kelantan,1/1/2025,both,75-79,bumi_other,0.1
Kelantan,1/1/2025,both,75-79,chinese,1.4
Kelantan,1/1/2025,both,75-79,indian,0.1
Kelantan,1/1/2025,both,75-79,other_citizen,0.3
Kelantan,1/1/2025,both,75-79,other_noncitizen,0.2
Kelantan,1/1/2025,both,80-84,overall,11.3
Kelantan,1/1/2025,both,80-84,bumi_malay,10.1
Kelantan,1/1/2025,both,80-84,bumi_other,0.1
Kelantan,1/1/2025,both,80-84,chinese,0.7
Kelantan,1/1/2025,both,80-84,indian,0
Kelantan,1/1/2025,both,80-84,other_citizen,0.2
Kelantan,1/1/2025,both,80-84,other_noncitizen,0.2
Kelantan,1/1/2025,both,85+,overall,6.2
Kelantan,1/1/2025,both,85+,bumi_malay,5.4
Kelantan,1/1/2025,both,85+,bumi_other,0.1
Kelantan,1/1/2025,both,85+,chinese,0.5
Kelantan,1/1/2025,both,85+,indian,0
Kelantan,1/1/2025,both,85+,other_citizen,0.2
Kelantan,1/1/2025,both,85+,other_noncitizen,0.1
Kelantan,1/1/2025,female,overall,overall,948.9
Kelantan,1/1/2025,female,overall,bumi_malay,891.1
Kelantan,1/1/2025,female,overall,bumi_other,11.4
Kelantan,1/1/2025,female,overall,chinese,21.7
Kelantan,1/1/2025,female,overall,indian,2.5
Kelantan,1/1/2025,female,overall,other_citizen,5.6
Kelantan,1/1/2025,female,overall,other_noncitizen,16.7
Kelantan,1/1/2025,female,0-4,overall,81.2
Kelantan,1/1/2025,female,0-4,bumi_malay,78.4
Kelantan,1/1/2025,female,0-4,bumi_other,1.1
Kelantan,1/1/2025,female,0-4,chinese,0.8
Kelantan,1/1/2025,female,0-4,indian,0.1
Kelantan,1/1/2025,female,0-4,other_citizen,0.3
Kelantan,1/1/2025,female,0-4,other_noncitizen,0.5
Kelantan,1/1/2025,female,5-9,overall,85.3
Kelantan,1/1/2025,female,5-9,bumi_malay,81
Kelantan,1/1/2025,female,5-9,bumi_other,1.9
Kelantan,1/1/2025,female,5-9,chinese,1.3
Kelantan,1/1/2025,female,5-9,indian,0.2
Kelantan,1/1/2025,female,5-9,other_citizen,0.4
Kelantan,1/1/2025,female,5-9,other_noncitizen,0.6
Kelantan,1/1/2025,female,10-14,overall,89.7
Kelantan,1/1/2025,female,10-14,bumi_malay,85.8
Kelantan,1/1/2025,female,10-14,bumi_other,1.4
Kelantan,1/1/2025,female,10-14,chinese,1.4
Kelantan,1/1/2025,female,10-14,indian,0.2
Kelantan,1/1/2025,female,10-14,other_citizen,0.4
Kelantan,1/1/2025,female,10-14,other_noncitizen,0.5
Kelantan,1/1/2025,female,15-19,overall,86
Kelantan,1/1/2025,female,15-19,bumi_malay,82.1
Kelantan,1/1/2025,female,15-19,bumi_other,1.3
Kelantan,1/1/2025,female,15-19,chinese,1.4
Kelantan,1/1/2025,female,15-19,indian,0.2
Kelantan,1/1/2025,female,15-19,other_citizen,0.4
Kelantan,1/1/2025,female,15-19,other_noncitizen,0.6
Kelantan,1/1/2025,female,20-24,overall,103
Kelantan,1/1/2025,female,20-24,bumi_malay,98.2
Kelantan,1/1/2025,female,20-24,bumi_other,1.2
Kelantan,1/1/2025,female,20-24,chinese,1.7
Kelantan,1/1/2025,female,20-24,indian,0.2
Kelantan,1/1/2025,female,20-24,other_citizen,0.4
Kelantan,1/1/2025,female,20-24,other_noncitizen,1.4
Kelantan,1/1/2025,female,25-29,overall,87.1
Kelantan,1/1/2025,female,25-29,bumi_malay,81.7
Kelantan,1/1/2025,female,25-29,bumi_other,1.2
Kelantan,1/1/2025,female,25-29,chinese,1.7
Kelantan,1/1/2025,female,25-29,indian,0.7
Kelantan,1/1/2025,female,25-29,other_citizen,0.3
Kelantan,1/1/2025,female,25-29,other_noncitizen,1.5
Kelantan,1/1/2025,female,30-34,overall,62.7
Kelantan,1/1/2025,female,30-34,bumi_malay,58.1
Kelantan,1/1/2025,female,30-34,bumi_other,0.8
Kelantan,1/1/2025,female,30-34,chinese,1.3
Kelantan,1/1/2025,female,30-34,indian,0.2
Kelantan,1/1/2025,female,30-34,other_citizen,0.3
Kelantan,1/1/2025,female,30-34,other_noncitizen,2
Kelantan,1/1/2025,female,35-39,overall,56.3
Kelantan,1/1/2025,female,35-39,bumi_malay,52.1
Kelantan,1/1/2025,female,35-39,bumi_other,0.6
Kelantan,1/1/2025,female,35-39,chinese,1.3
Kelantan,1/1/2025,female,35-39,indian,0.2
Kelantan,1/1/2025,female,35-39,other_citizen,0.3
Kelantan,1/1/2025,female,35-39,other_noncitizen,1.8
Kelantan,1/1/2025,female,40-44,overall,51.5
Kelantan,1/1/2025,female,40-44,bumi_malay,47.5
Kelantan,1/1/2025,female,40-44,bumi_other,0.4
Kelantan,1/1/2025,female,40-44,chinese,1.3
Kelantan,1/1/2025,female,40-44,indian,0.1
Kelantan,1/1/2025,female,40-44,other_citizen,0.4
Kelantan,1/1/2025,female,40-44,other_noncitizen,1.8
Kelantan,1/1/2025,female,45-49,overall,42.7
Kelantan,1/1/2025,female,45-49,bumi_malay,39
Kelantan,1/1/2025,female,45-49,bumi_other,0.4
Kelantan,1/1/2025,female,45-49,chinese,1.3
Kelantan,1/1/2025,female,45-49,indian,0.1
Kelantan,1/1/2025,female,45-49,other_citizen,0.4
Kelantan,1/1/2025,female,45-49,other_noncitizen,1.6
Kelantan,1/1/2025,female,50-54,overall,43.8
Kelantan,1/1/2025,female,50-54,bumi_malay,40.2
Kelantan,1/1/2025,female,50-54,bumi_other,0.3
Kelantan,1/1/2025,female,50-54,chinese,1.3
Kelantan,1/1/2025,female,50-54,indian,0.1
Kelantan,1/1/2025,female,50-54,other_citizen,0.4
Kelantan,1/1/2025,female,50-54,other_noncitizen,1.5
Kelantan,1/1/2025,female,55-59,overall,41.6
Kelantan,1/1/2025,female,55-59,bumi_malay,38.4
Kelantan,1/1/2025,female,55-59,bumi_other,0.2
Kelantan,1/1/2025,female,55-59,chinese,1.4
Kelantan,1/1/2025,female,55-59,indian,0.1
Kelantan,1/1/2025,female,55-59,other_citizen,0.4
Kelantan,1/1/2025,female,55-59,other_noncitizen,1.2
Kelantan,1/1/2025,female,60-64,overall,40.8
Kelantan,1/1/2025,female,60-64,bumi_malay,37.8
Kelantan,1/1/2025,female,60-64,bumi_other,0.2
Kelantan,1/1/2025,female,60-64,chinese,1.6
Kelantan,1/1/2025,female,60-64,indian,0.1
Kelantan,1/1/2025,female,60-64,other_citizen,0.3
Kelantan,1/1/2025,female,60-64,other_noncitizen,0.7
Kelantan,1/1/2025,female,65-69,overall,32
Kelantan,1/1/2025,female,65-69,bumi_malay,29.7
Kelantan,1/1/2025,female,65-69,bumi_other,0.2
Kelantan,1/1/2025,female,65-69,chinese,1.4
Kelantan,1/1/2025,female,65-69,indian,0.1
Kelantan,1/1/2025,female,65-69,other_citizen,0.3
Kelantan,1/1/2025,female,65-69,other_noncitizen,0.5
